year_index,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
services_total,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,B1ST,NUM_SRVCS_TOTAL,NUM_SRVCS_TOTAL,NUM_SRVCS_TOTAL,NUM_SRVCS_TOTAL,NUM_SRVCS_TOTAL,NUM_SRVCS_TOTAL,NUM_SRVCS_TOTAL,NUM_SRVCS_TOTAL,NUM_SRVCS_TOTAL,NUM_SRVCS_TOTAL,NUM_SRVCS_TOTAL,NUM_SRVCS_TOTAL,NUM_SRVCS_TOTAL
main_miles_steel_unknown,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,STM_1,MMILES_STEEL_UNK,MMILES_STEEL_UNK,MMILES_STEEL_UNK,MMILES_STEEL_UNK,MMILES_STEEL_UNK,MMILES_STEEL_UNK,MMILES_STEEL_UNK,MMILES_STEEL_UNK,MMILES_STEEL_UNK,MMILES_STEEL_UNK,MMILES_STEEL_UNK,MMILES_STEEL_UNK,MMILES_STEEL_UNK
main_miles_steel_2_in_or_less,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,STM_2,MMILES_STEEL_LT2IN,MMILES_STEEL_LT2IN,MMILES_STEEL_LT2IN,MMILES_STEEL_LT2IN,MMILES_STEEL_LT2IN,MMILES_STEEL_LT2IN,MMILES_STEEL_LT2IN,MMILES_STEEL_LT2IN,MMILES_STEEL_LT2IN,MMILES_STEEL_LT2IN,MMILES_STEEL_LT2IN,MMILES_STEEL_LT2IN,MMILES_STEEL_LT2IN
main_miles_steel_2_to_4_in,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,STM_3,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_2IN_TO_4IN
main_miles_steel_4_to_8_in,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,STM_4,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_4IN_TO_8IN
main_miles_steel_8_to_12_in,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,STM_5,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_8IN_TO_12IN
main_miles_steel_over_12_in,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,STM_6,MMILES_STEEL_GT12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_GT12IN
main_miles_steel_total,STMT,STMT,STMT,STMT,STMT,STMT,STMT,STMT,STMT,STMT,STMT,STMT,STMT,STMT,STMT,STMT,STMT,STMT,STMT,STMT,MMILES_STEEL_TOTAL,MMILES_STEEL_TOTAL,MMILES_STEEL_TOTAL,MMILES_STEEL_TOTAL,MMILES_STEEL_TOTAL,MMILES_STEEL_TOTAL,MMILES_STEEL_TOTAL,MMILES_STEEL_TOTAL,MMILES_STEEL_TOTAL,MMILES_STEEL_TOTAL,MMILES_STEEL_TOTAL,MMILES_STEEL_TOTAL,MMILES_STEEL_TOTAL
main_miles_ductile_iron_unknown,DIM_1,DIM_1,DIM_1,DIM_1       Integer,DIM_1       Integer,DIM_1       Integer,DIM_1       Integer,DIM_1       Integer,DIM_1,DIM_1,DIM_1,DIM_1,DIM_1,DIM_1,DIM_1,DIM_1,DIM_1,DIM_1,DIM_1,DIM_1,MMILES_DI_UNK,MMILES_DI_UNK,MMILES_DI_UNK,MMILES_DI_UNK,MMILES_DI_UNK,MMILES_DI_UNK,MMILES_DI_UNK,MMILES_DI_UNK,MMILES_DI_UNK,MMILES_DI_UNK,MMILES_DI_UNK,MMILES_DI_UNK,MMILES_DI_UNK
main_miles_ductile_iron_2_in_or_less,DIM_2,DIM_2,DIM_2,DIM_2       Integer,DIM_2       Integer,DIM_2       Integer,DIM_2       Integer,DIM_2       Integer,DIM_2,DIM_2,DIM_2,DIM_2,DIM_2,DIM_2,DIM_2,DIM_2,DIM_2,DIM_2,DIM_2,DIM_2,MMILES_DI_LT2IN,MMILES_DI_LT2IN,MMILES_DI_LT2IN,MMILES_DI_LT2IN,MMILES_DI_LT2IN,MMILES_DI_LT2IN,MMILES_DI_LT2IN,MMILES_DI_LT2IN,MMILES_DI_LT2IN,MMILES_DI_LT2IN,MMILES_DI_LT2IN,MMILES_DI_LT2IN,MMILES_DI_LT2IN
main_miles_ductile_iron_2_to_4_in,DIM_3,DIM_3,DIM_3,DIM_3       Integer,DIM_3       Integer,DIM_3       Integer,DIM_3       Integer,DIM_3       Integer,DIM_3,DIM_3,DIM_3,DIM_3,DIM_3,DIM_3,DIM_3,DIM_3,DIM_3,DIM_3,DIM_3,DIM_3,MMILES_DI_2IN_TO_4IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_2IN_TO_4IN
main_miles_ductile_iron_4_to_8_in,DIM_4,DIM_4,DIM_4,DIM_4       Integer,DIM_4       Integer,DIM_4       Integer,DIM_4       Integer,DIM_4       Integer,DIM_4,DIM_4,DIM_4,DIM_4,DIM_4,DIM_4,DIM_4,DIM_4,DIM_4,DIM_4,DIM_4,DIM_4,MMILES_DI_4IN_TO_8IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_4IN_TO_8IN
main_miles_ductile_iron_8_to_12_in,DIM_5,DIM_5,DIM_5,DIM_5       Integer,DIM_5       Integer,DIM_5       Integer,DIM_5       Integer,DIM_5       Integer,DIM_5,DIM_5,DIM_5,DIM_5,DIM_5,DIM_5,DIM_5,DIM_5,DIM_5,DIM_5,DIM_5,DIM_5,MMILES_DI_8IN_TO_12IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_8IN_TO_12IN
main_miles_ductile_iron_over_12_in,DIM_6,DIM_6,DIM_6,DIM_6       Integer,DIM_6       Integer,DIM_6       Integer,DIM_6       Integer,DIM_6       Integer,DIM_6,DIM_6,DIM_6,DIM_6,DIM_6,DIM_6,DIM_6,DIM_6,DIM_6,DIM_6,DIM_6,DIM_6,MMILES_DI_GT12IN,MMILES_DI_GT12IN,MMILES_DI_GT12IN,MMILES_DI_GT12IN,MMILES_DI_GT12IN,MMILES_DI_GT12IN,MMILES_DI_GT12IN,MMILES_DI_GT12IN,MMILES_DI_GT12IN,MMILES_DI_GT12IN,MMILES_DI_GT12IN,MMILES_DI_GT12IN,MMILES_DI_GT12IN
main_miles_ductile_iron_total,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,DIMT,MMILES_DI_TOTAL,MMILES_DI_TOTAL,MMILES_DI_TOTAL,MMILES_DI_TOTAL,MMILES_DI_TOTAL,MMILES_DI_TOTAL,MMILES_DI_TOTAL,MMILES_DI_TOTAL,MMILES_DI_TOTAL,MMILES_DI_TOTAL,MMILES_DI_TOTAL,MMILES_DI_TOTAL,MMILES_DI_TOTAL
main_miles_copper_unknown,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,CUM_1,MMILES_CU_UNK,MMILES_CU_UNK,MMILES_CU_UNK,MMILES_CU_UNK,MMILES_CU_UNK,MMILES_CU_UNK,MMILES_CU_UNK,MMILES_CU_UNK,MMILES_CU_UNK,MMILES_CU_UNK,MMILES_CU_UNK,MMILES_CU_UNK,MMILES_CU_UNK
main_miles_copper_2_in_or_less,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,CUM_2,MMILES_CU_LT2IN,MMILES_CU_LT2IN,MMILES_CU_LT2IN,MMILES_CU_LT2IN,MMILES_CU_LT2IN,MMILES_CU_LT2IN,MMILES_CU_LT2IN,MMILES_CU_LT2IN,MMILES_CU_LT2IN,MMILES_CU_LT2IN,MMILES_CU_LT2IN,MMILES_CU_LT2IN,MMILES_CU_LT2IN
main_miles_copper_2_to_4_in,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,CUM_3,MMILES_CU_2IN_TO_4IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_2IN_TO_4IN
main_miles_copper_4_to_8_in,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,CUM_4,MMILES_CU_4IN_TO_8IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_4IN_TO_8IN
main_miles_copper_8_to_12_in,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,CUM_5,MMILES_CU_8IN_TO_12IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_8IN_TO_12IN
main_miles_copper_over_12_in,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,CUM_6,MMILES_CU_GT12IN,MMILES_CU_GT12IN,MMILES_CU_GT12IN,MMILES_CU_GT12IN,MMILES_CU_GT12IN,MMILES_CU_GT12IN,MMILES_CU_GT12IN,MMILES_CU_GT12IN,MMILES_CU_GT12IN,MMILES_CU_GT12IN,MMILES_CU_GT12IN,MMILES_CU_GT12IN,MMILES_CU_GT12IN
main_miles_copper_total,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,CUMT,MMILES_CU_TOTAL,MMILES_CU_TOTAL,MMILES_CU_TOTAL,MMILES_CU_TOTAL,MMILES_CU_TOTAL,MMILES_CU_TOTAL,MMILES_CU_TOTAL,MMILES_CU_TOTAL,MMILES_CU_TOTAL,MMILES_CU_TOTAL,MMILES_CU_TOTAL,MMILES_CU_TOTAL,MMILES_CU_TOTAL
main_miles_cast_or_wrought_iron_unknown,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,CIM_1,MMILES_CI_WR_UNK,MMILES_CI_WR_UNK,MMILES_CI_WR_UNK,MMILES_CI_WR_UNK,MMILES_CI_WR_UNK,MMILES_CI_WR_UNK,MMILES_CI_WR_UNK,MMILES_CI_WR_UNK,MMILES_CI_WR_UNK,MMILES_CI_WR_UNK,MMILES_CI_WR_UNK,MMILES_CI_WR_UNK,MMILES_CI_WR_UNK
main_miles_cast_or_wrought_iron_2_in_or_less,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,CIM_2,MMILES_CI_WR_LT2IN,MMILES_CI_WR_LT2IN,MMILES_CI_WR_LT2IN,MMILES_CI_WR_LT2IN,MMILES_CI_WR_LT2IN,MMILES_CI_WR_LT2IN,MMILES_CI_WR_LT2IN,MMILES_CI_WR_LT2IN,MMILES_CI_WR_LT2IN,MMILES_CI_WR_LT2IN,MMILES_CI_WR_LT2IN,MMILES_CI_WR_LT2IN,MMILES_CI_WR_LT2IN
main_miles_cast_or_wrought_iron_2_to_4_in,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,CIM_3,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_2IN_TO_4IN
main_miles_cast_or_wrought_iron_4_to_8_in,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,CIM_4,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_4IN_TO_8IN
main_miles_cast_or_wrought_iron_8_to_12_in,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,CIM_5,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_8IN_TO_12IN
main_miles_cast_or_wrought_iron_over_12_in,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,CIM_6,MMILES_CI_WR_GT12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_GT12IN
main_miles_cast_or_wrought_iron_total,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,CIMT,MMILES_CI_WR_TOTAL,MMILES_CI_WR_TOTAL,MMILES_CI_WR_TOTAL,MMILES_CI_WR_TOTAL,MMILES_CI_WR_TOTAL,MMILES_CI_WR_TOTAL,MMILES_CI_WR_TOTAL,MMILES_CI_WR_TOTAL,MMILES_CI_WR_TOTAL,MMILES_CI_WR_TOTAL,MMILES_CI_WR_TOTAL,MMILES_CI_WR_TOTAL,MMILES_CI_WR_TOTAL
main_miles_pvc_unknown,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,PVCM_1,MMILES_PLASTIC_UNK,MMILES_PLASTIC_UNK,MMILES_PLASTIC_UNK,MMILES_PLASTIC_UNK,MMILES_PLASTIC_UNK,MMILES_PLASTIC_UNK,MMILES_PLASTIC_UNK,MMILES_PLASTIC_UNK,MMILES_PLASTIC_UNK,MMILES_PLASTIC_UNK,MMILES_PLASTIC_UNK,MMILES_PLASTIC_UNK,MMILES_PLASTIC_UNK
main_miles_pvc_2_in_or_less,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,PVCM_2,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_LT2IN
main_miles_pvc_2_to_4_in,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,PVCM_3,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_2IN_TO_4IN
main_miles_pvc_4_to_8_in,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,PVCM_4,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_4IN_TO_8IN
main_miles_pvc_8_to_12_in,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,PVCM_5,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_8IN_TO_12IN
main_miles_pvc_over_12_in,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,PVCM_6,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_GT12IN
main_miles_pvc_total,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,PVCMT,MMILES_PLASTIC_TOTAL,MMILES_PLASTIC_TOTAL,MMILES_PLASTIC_TOTAL,MMILES_PLASTIC_TOTAL,MMILES_PLASTIC_TOTAL,MMILES_PLASTIC_TOTAL,MMILES_PLASTIC_TOTAL,MMILES_PLASTIC_TOTAL,MMILES_PLASTIC_TOTAL,MMILES_PLASTIC_TOTAL,MMILES_PLASTIC_TOTAL,MMILES_PLASTIC_TOTAL,MMILES_PLASTIC_TOTAL
main_miles_pe_unknown,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,PEM_1,MMILES_PE_UNK,MMILES_PE_UNK,MMILES_PE_UNK,MMILES_PE_UNK,MMILES_PE_UNK,MMILES_PE_UNK,MMILES_PE_UNK,MMILES_PE_UNK,MMILES_PE_UNK,MMILES_PE_UNK,MMILES_PE_UNK,MMILES_PE_UNK,MMILES_PE_UNK
main_miles_pe_2_in_or_less,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,PEM_2,MMILES_PE_LT2IN,MMILES_PE_LT2IN,MMILES_PE_LT2IN,MMILES_PE_LT2IN,MMILES_PE_LT2IN,MMILES_PE_LT2IN,MMILES_PE_LT2IN,MMILES_PE_LT2IN,MMILES_PE_LT2IN,MMILES_PE_LT2IN,MMILES_PE_LT2IN,MMILES_PE_LT2IN,MMILES_PE_LT2IN
