year_index,borrower_id_rus,borrower_name_rus,report_year,opex_report_month,operation_revenue_and_patronage_capital_electric_energy_revenues_opex_ytd,operation_revenue_and_patronage_capital_electric_energy_revenues_opex_ytd_budget,operation_revenue_and_patronage_capital_electric_energy_revenues_opex_report_month,operation_revenue_and_patronage_capital_income_from_leased_property_opex_ytd,operation_revenue_and_patronage_capital_income_from_leased_property_opex_ytd_budget,operation_revenue_and_patronage_capital_income_from_leased_property_opex_report_month,operation_revenue_and_patronage_capital_other_operating_revenue_and_income_opex_ytd,operation_revenue_and_patronage_capital_other_operating_revenue_and_income_opex_ytd_budget,operation_revenue_and_patronage_capital_other_operating_revenue_and_income_opex_report_month,operation_revenue_and_patronage_capital_total_operation_revenues_and_patronage_capital_opex_ytd,operation_revenue_and_patronage_capital_total_operation_revenues_and_patronage_capital_opex_ytd_budget,operation_revenue_and_patronage_capital_total_operation_revenues_and_patronage_capital_opex_report_month,operation_expense_production_excluding_fuel_opex_ytd,operation_expense_production_excluding_fuel_opex_ytd_budget,operation_expense_production_excluding_fuel_opex_report_month,operation_expense_production_fuel_opex_ytd,operation_expense_production_fuel_opex_ytd_budget,operation_expense_production_fuel_opex_report_month,operation_expense_other_power_supply_opex_ytd,operation_expense_other_power_supply_opex_ytd_budget,operation_expense_other_power_supply_opex_report_month,operation_expense_transmission_opex_ytd,operation_expense_transmission_opex_ytd_budget,operation_expense_transmission_opex_report_month,operation_expense_rto_iso_opex_ytd,operation_expense_rto_iso_opex_ytd_budget,operation_expense_rto_iso_opex_report_month,operation_expense_distribution_opex_ytd,operation_expense_distribution_opex_ytd_budget,operation_expense_distribution_opex_report_month,operation_expense_customer_accounts_opex_ytd,operation_expense_customer_accounts_opex_ytd_budget,operation_expense_customer_accounts_opex_report_month,operation_expense_customer_service_and_information_opex_ytd,operation_expense_customer_service_and_information_opex_ytd_budget,operation_expense_customer_service_and_information_opex_report_month,operation_expense_sales_opex_ytd,operation_expense_sales_opex_ytd_budget,operation_expense_sales_opex_report_month,operation_expense_administrative_and_general_opex_ytd,operation_expense_administrative_and_general_opex_ytd_budget,operation_expense_administrative_and_general_opex_report_month,operation_expense_total_operating_expense_opex_ytd,operation_expense_total_operating_expense_opex_ytd_budget,operation_expense_total_operating_expense_opex_report_month,maintenance_expense_maintenance_expense_production_opex_ytd,maintenance_expense_production_opex_ytd_budget,maintenance_expense_production_opex_report_month,maintenance_expense_transmission_opex_ytd,maintenance_expense_transmission_opex_ytd_budget,maintenance_expense_transmission_opex_report_month,maintenance_expense_rto_iso_opex_ytd,maintenance_expense_rto_iso_opex_ytd_budget,maintenance_expense_rto_iso_opex_report_month,maintenance_expense_distribution_opex_ytd,maintenance_expense_distribution_opex_ytd_budget,maintenance_expense_distribution_opex_report_month,maintenance_expense_general_plant_opex_ytd,maintenance_expense_general_plant_opex_ytd_budget,maintenance_expense_general_plant_opex_report_month,maintenance_expense_total_maintenance_expense_opex_ytd,maintenance_expense_total_maintenance_expense_opex_ytd_budget,maintenance_expense_total_maintenance_expense_opex_report_month,cost_of_electric_service_depreciation_and_amortization_expense_opex_ytd,cost_of_electric_service_depreciation_and_amortization_expense_opex_ytd_budget,cost_of_electric_service_depreciation_and_amortization_expense_opex_report_month,cost_of_electric_service_taxes_opex_ytd,cost_of_electric_service_taxes_opex_ytd_budget,cost_of_electric_service_taxes_opex_report_month,cost_of_electric_service_interest_on_long_term_debt_opex_ytd,cost_of_electric_service_interest_on_long_term_debt_opex_ytd_budget,cost_of_electric_service_interest_on_long_term_debt_opex_report_month,cost_of_electric_service_interest_charged_to_construction_credit_opex_ytd,cost_of_electric_service_interest_charged_to_construction_credit_opex_ytd_budget,cost_of_electric_service_interest_charged_to_construction_credit_opex_report_month,cost_of_electric_service_other_interest_expense_opex_ytd,cost_of_electric_service_other_interest_expense_opex_ytd_budget,cost_of_electric_service_other_interest_expense_opex_report_month,cost_of_electric_service_asset_retirement_obligations_opex_ytd,cost_of_electric_service_asset_retirement_obligations_opex_ytd_budget,cost_of_electric_service_asset_retirement_obligations_opex_report_month,cost_of_electric_service_other_deductions_opex_ytd,cost_of_electric_service_other_deductions_opex_ytd_budget,cost_of_electric_service_other_deductions_opex_report_month,cost_of_electric_service_total_cost_of_electric_service_opex_ytd,cost_of_electric_service_total_cost_of_electric_service_opex_ytd_budget,cost_of_electric_service_total_cost_of_electric_service_opex_report_month,net_patronage_capital_or_margins_operating_margins_opex_ytd,net_patronage_capital_or_margins_operating_margins_opex_ytd_budget,net_patronage_capital_or_margins_operating_margins_opex_report_month,net_patronage_capital_or_margins_interest_income_opex_ytd,net_patronage_capital_or_margins_interest_income_opex_ytd_budget,net_patronage_capital_or_margins_interest_income_opex_report_month,net_patronage_capital_or_margins_allowance_for_funds_used_during_construction_opex_ytd,net_patronage_capital_or_margins_allowance_for_funds_used_during_construction_opex_ytd_budget,net_patronage_capital_or_margins_allowance_for_funds_used_during_construction_opex_report_month,net_patronage_capital_or_margins_income_or_loss_from_equity_investments_opex_ytd,net_patronage_capital_or_margins_income_or_loss_from_equity_investments_opex_ytd_budget,net_patronage_capital_or_margins_income_or_loss_from_equity_investments_opex_report_month,net_patronage_capital_or_margins_other_nonoperating_income_opex_ytd,net_patronage_capital_or_margins_other_nonoperating_income_opex_ytd_budget,net_patronage_capital_or_margins_other_nonoperating_income_opex_report_month,net_patronage_capital_or_margins_generation_and_transmission_capital_credits_opex_ytd,net_patronage_capital_or_margins_generation_and_transmission_capital_credits_opex_ytd_budget,net_patronage_capital_or_margins_generation_and_transmission_capital_credits_opex_report_month,net_patronage_capital_or_margins_other_capital_credits_and_patronage_dividends_opex_ytd,net_patronage_capital_or_margins_other_capital_credits_and_patronage_dividends_opex_ytd_budget,net_patronage_capital_or_margins_other_capital_credits_and_patronage_dividends_opex_report_month,net_patronage_capital_or_margins_extraordinary_items_opex_ytd,net_patronage_capital_or_margins_extraordinary_items_opex_ytd_budget,net_patronage_capital_or_margins_extraordinary_items_opex_report_month,net_patronage_capital_or_margins_net_patronage_capital_or_margins_opex_ytd,net_patronage_capital_or_margins_net_patronage_capital_or_margins_opex_ytd_budget,net_patronage_capital_or_margins_net_patronage_capital_or_margins_opex_report_month,electric_energy_revenue_per_kwh_sold_opex_ytd,electric_energy_revenue_per_kwh_sold_opex_ytd_budget,total_operation_maintenance_expense_per_kwh_sold_opex_ytd,total_operation_maintenance_expense_per_kwh_sold_opex_ytd_budget,total_cost_of_electric_service_per_kwh_sold_opex_ytd,total_cost_of_electric_service_per_kwh_sold_opex_ytd_budget,purchased_power_cost_per_kwh_purchased_opex_ytd,purchased_power_cost_per_kwh_purchased_opex_ytd_budget
2006,rusborrowerid,borrowername,year,period,electricenergyrevenuesyeartodate,electricenergyrevenuesyeartodatebudget,electricenergyrevenuesthismonth,incomefromleasedpropertyyeartodate,incomefromleasedpropertyyeartodatebudget,incomefromleasedpropertythismonth,otheroperatingrevenueandincomeyeartodate,otheroperatingrevenueandincomeyeartodatebudget,otheroperatingrevenueandincomethismonth,totaloperationrevenuesandpatronagecapitalyeartodate,totaloperationrevenuesandpatronagecapitalyeartodatebudget,totaloperationrevenuesandpatronagecapitalthismonth,operatingexpenseproductionexcludingfuelyeartodate,operatingexpenseproductionexcludingfuelyeartodatebudget,operatingexpenseproductionexcludingfuelthismonth,operatingexpenseproductionfuelyeartodate,operatingexpenseproductionfuelyeartodatebudget,operatingexpenseproductionfuelthismonth,operatingexpenseotherpowersupplyyeartodate,operatingexpenseotherpowersupplyyeartodatebudget,operatingexpenseotherpowersupplythismonth,operatingexpensetransmissionyeartodate,operatingexpensetransmissionyeartodatebudget,operatingexpensetransmissionthismonth,,,,operatingexpensedistributionyeartodate,operatingexpensedistributionyeartodatebudget,operatingexpensedistributionthismonth,operatingexpensecustomeraccountsyeartodate,operatingexpensecustomeraccountsyeartodatebudget,operatingexpensecustomeraccountsthismonth,operatingexpensecustomerserviceandinformationyeartodate,operatingexpensecustomerserviceandinformationyeartodatebudget,operatingexpensecustomerserviceandinformationthismonth,operatingexpensesalesyeartodate,operatingexpensesalesyeartodatebudget,operatingexpensesalesthismonth,operatingexpenseadministrativeandgeneralyeartodate,operatingexpenseadministrativeandgeneralyeartodatebudget,operatingexpenseadministrativeandgeneralthismonth,totaloperationexpenseyeartodate,totaloperationexpenseyeartodatebudget,totaloperationexpensethismonth,maintenanceexpenseproductionyeartodate,maintenanceexpenseproductionyeartodatebudget,maintenanceexpenseproductionthismonth,maintenanceexpensetransmissionyeartodate,maintenanceexpensetransmissionyeartodatebudget,maintenanceexpensetransmissionthismonth,,,,maintenanceexpensedistributionyeartodate,maintenanceexpensedistributionyeartodatebudget,maintenanceexpensedistributionthismonth,maintenanceexpensegeneralplantyeartodate,maintenanceexpensegeneralplantyeartodatebudget,maintenanceexpensegeneralplantthismonth,totalmaintenanceexpenseyeartodate,totalmaintenanceexpenseyeartodatebudget,totalmaintenanceexpensethismonth,depreciationandamortizationexpenseyeartodate,depreciationandamortizationexpenseyeartodatebudget,depreciationandamortizationexpensethismonth,taxesyeartodate,taxesyeartodatebudget,taxesthismonth,interestonlongtermdebtyeartodate,interestonlongtermdebtyeartodatebudget,interestonlongtermdebtthismonth,interestchargedtoconstructioncredityeartodate,interestchargedtoconstructioncredityeartodatebudget,interestchargedtoconstructioncreditthismonth,otherinterestexpenseyeartodate,otherinterestexpenseyeartodatebudget,otherinterestexpensethismonth,assetretirementobligationsyeartodate,assetretirementobligationsyeartodatebudget,assetretirementobligationsthismonth,otherdeductionsyeartodate,otherdeductionsyeartodatebudget,otherdeductionsthismonth,totalcostofelectricserviceyeartodate,totalcostofelectricserviceyeartodatebudget,totalcostofelectricservicethismonth,operatingmarginsyeartodate,operatingmarginsyeartodatebudget,operatingmarginsthismonth,interestincomeyeartodate,interestincomeyeartodatebudget,interestincomethismonth,allowanceforfundsusedduringconstructionyeartodate,allowanceforfundsusedduringconstructionyeartodatebudget,allowanceforfundsusedduringconstructionthismonth,incomeorlossfromequityinvestmentsyeartodate,incomeorlossfromequityinvestmentsyeartodatebudget,incomeorlossfromequityinvestmentsthismonth,othernonoperatingincomeyeartodate,othernonoperatingincomeyeartodatebudget,othernonoperatingincomethismonth,generationandtransmissioncapitalcreditsyeartodate,generationandtransmissioncapitalcreditsyeartodatebudget,generationandtransmissioncapitalcreditsthismonth,othercapitalcreditsandpatronagedividendsyeartodate,othercapitalcreditsandpatronagedividendsyeartodatebudget,othercapitalcreditsandpatronagedividendsthismonth,extraordinaryitemsyeartodate,extraordinaryitemsyeartodatebudget,extraordinaryitemsthismonth,netpatronagecapitalormarginsyeartodate,netpatronagecapitalormarginsyeartodatebudget,netpatronagecapitalormarginsthismonth,electricenergyrevenueperkwhsoldyeartodate,electricenergyrevenueperkwhsoldyeartodatebudget,totaloperationmaintenanceexpenseperkwhsoldyeartodate,totaloperationmaintenanceexpenseperkwhsoldyeartodatebudget,totalcostofelectricserviceperkwhsoldyeartodate,totalcostofelectricserviceperkwhsoldyeartodatebudget,purchasedpowercostperkwhpurchasedyeartodate,purchasedpowercostperkwhpurchasedyeartodatebudget
2007,rusborrowerid,borrowername,year,period,electricenergyrevenuesyeartodate,electricenergyrevenuesyeartodatebudget,electricenergyrevenuesthismonth,incomefromleasedpropertyyeartodate,incomefromleasedpropertyyeartodatebudget,incomefromleasedpropertythismonth,otheroperatingrevenueandincomeyeartodate,otheroperatingrevenueandincomeyeartodatebudget,otheroperatingrevenueandincomethismonth,totaloperationrevenuesandpatronagecapitalyeartodate,totaloperationrevenuesandpatronagecapitalyeartodatebudget,totaloperationrevenuesandpatronagecapitalthismonth,operatingexpenseproductionexcludingfuelyeartodate,operatingexpenseproductionexcludingfuelyeartodatebudget,operatingexpenseproductionexcludingfuelthismonth,operatingexpenseproductionfuelyeartodate,operatingexpenseproductionfuelyeartodatebudget,operatingexpenseproductionfuelthismonth,operatingexpenseotherpowersupplyyeartodate,operatingexpenseotherpowersupplyyeartodatebudget,operatingexpenseotherpowersupplythismonth,operatingexpensetransmissionyeartodate,operatingexpensetransmissionyeartodatebudget,operatingexpensetransmissionthismonth,,,,operatingexpensedistributionyeartodate,operatingexpensedistributionyeartodatebudget,operatingexpensedistributionthismonth,operatingexpensecustomeraccountsyeartodate,operatingexpensecustomeraccountsyeartodatebudget,operatingexpensecustomeraccountsthismonth,operatingexpensecustomerserviceandinformationyeartodate,operatingexpensecustomerserviceandinformationyeartodatebudget,operatingexpensecustomerserviceandinformationthismonth,operatingexpensesalesyeartodate,operatingexpensesalesyeartodatebudget,operatingexpensesalesthismonth,operatingexpenseadministrativeandgeneralyeartodate,operatingexpenseadministrativeandgeneralyeartodatebudget,operatingexpenseadministrativeandgeneralthismonth,totaloperationexpenseyeartodate,totaloperationexpenseyeartodatebudget,totaloperationexpensethismonth,maintenanceexpenseproductionyeartodate,maintenanceexpenseproductionyeartodatebudget,maintenanceexpenseproductionthismonth,maintenanceexpensetransmissionyeartodate,maintenanceexpensetransmissionyeartodatebudget,maintenanceexpensetransmissionthismonth,,,,maintenanceexpensedistributionyeartodate,maintenanceexpensedistributionyeartodatebudget,maintenanceexpensedistributionthismonth,maintenanceexpensegeneralplantyeartodate,maintenanceexpensegeneralplantyeartodatebudget,maintenanceexpensegeneralplantthismonth,totalmaintenanceexpenseyeartodate,totalmaintenanceexpenseyeartodatebudget,totalmaintenanceexpensethismonth,depreciationandamortizationexpenseyeartodate,depreciationandamortizationexpenseyeartodatebudget,depreciationandamortizationexpensethismonth,taxesyeartodate,taxesyeartodatebudget,taxesthismonth,interestonlongtermdebtyeartodate,interestonlongtermdebtyeartodatebudget,interestonlongtermdebtthismonth,interestchargedtoconstructioncredityeartodate,interestchargedtoconstructioncredityeartodatebudget,interestchargedtoconstructioncreditthismonth,otherinterestexpenseyeartodate,otherinterestexpenseyeartodatebudget,otherinterestexpensethismonth,assetretirementobligationsyeartodate,assetretirementobligationsyeartodatebudget,assetretirementobligationsthismonth,otherdeductionsyeartodate,otherdeductionsyeartodatebudget,otherdeductionsthismonth,totalcostofelectricserviceyeartodate,totalcostofelectricserviceyeartodatebudget,totalcostofelectricservicethismonth,operatingmarginsyeartodate,operatingmarginsyeartodatebudget,operatingmarginsthismonth,interestincomeyeartodate,interestincomeyeartodatebudget,interestincomethismonth,allowanceforfundsusedduringconstructionyeartodate,allowanceforfundsusedduringconstructionyeartodatebudget,allowanceforfundsusedduringconstructionthismonth,incomeorlossfromequityinvestmentsyeartodate,incomeorlossfromequityinvestmentsyeartodatebudget,incomeorlossfromequityinvestmentsthismonth,othernonoperatingincomeyeartodate,othernonoperatingincomeyeartodatebudget,othernonoperatingincomethismonth,generationandtransmissioncapitalcreditsyeartodate,generationandtransmissioncapitalcreditsyeartodatebudget,generationandtransmissioncapitalcreditsthismonth,othercapitalcreditsandpatronagedividendsyeartodate,othercapitalcreditsandpatronagedividendsyeartodatebudget,othercapitalcreditsandpatronagedividendsthismonth,extraordinaryitemsyeartodate,extraordinaryitemsyeartodatebudget,extraordinaryitemsthismonth,netpatronagecapitalormarginsyeartodate,netpatronagecapitalormarginsyeartodatebudget,netpatronagecapitalormarginsthismonth,electricenergyrevenueperkwhsoldyeartodate,electricenergyrevenueperkwhsoldyeartodatebudget,totaloperationmaintenanceexpenseperkwhsoldyeartodate,totaloperationmaintenanceexpenseperkwhsoldyeartodatebudget,totalcostofelectricserviceperkwhsoldyeartodate,totalcostofelectricserviceperkwhsoldyeartodatebudget,purchasedpowercostperkwhpurchasedyeartodate,purchasedpowercostperkwhpurchasedyeartodatebudget
2008,rusborrowerid,borrowername,year,period,electricenergyrevenuesyeartodate,electricenergyrevenuesyeartodatebudget,electricenergyrevenuesthismonth,incomefromleasedpropertyyeartodate,incomefromleasedpropertyyeartodatebudget,incomefromleasedpropertythismonth,otheroperatingrevenueandincomeyeartodate,otheroperatingrevenueandincomeyeartodatebudget,otheroperatingrevenueandincomethismonth,totaloperationrevenuesandpatronagecapitalyeartodate,totaloperationrevenuesandpatronagecapitalyeartodatebudget,totaloperationrevenuesandpatronagecapitalthismonth,operatingexpenseproductionexcludingfuelyeartodate,operatingexpenseproductionexcludingfuelyeartodatebudget,operatingexpenseproductionexcludingfuelthismonth,operatingexpenseproductionfuelyeartodate,operatingexpenseproductionfuelyeartodatebudget,operatingexpenseproductionfuelthismonth,operatingexpenseotherpowersupplyyeartodate,operatingexpenseotherpowersupplyyeartodatebudget,operatingexpenseotherpowersupplythismonth,operatingexpensetransmissionyeartodate,operatingexpensetransmissionyeartodatebudget,operatingexpensetransmissionthismonth,,,,operatingexpensedistributionyeartodate,operatingexpensedistributionyeartodatebudget,operatingexpensedistributionthismonth,operatingexpensecustomeraccountsyeartodate,operatingexpensecustomeraccountsyeartodatebudget,operatingexpensecustomeraccountsthismonth,operatingexpensecustomerserviceandinformationyeartodate,operatingexpensecustomerserviceandinformationyeartodatebudget,operatingexpensecustomerserviceandinformationthismonth,operatingexpensesalesyeartodate,operatingexpensesalesyeartodatebudget,operatingexpensesalesthismonth,operatingexpenseadministrativeandgeneralyeartodate,operatingexpenseadministrativeandgeneralyeartodatebudget,operatingexpenseadministrativeandgeneralthismonth,totaloperationexpenseyeartodate,totaloperationexpenseyeartodatebudget,totaloperationexpensethismonth,maintenanceexpenseproductionyeartodate,maintenanceexpenseproductionyeartodatebudget,maintenanceexpenseproductionthismonth,maintenanceexpensetransmissionyeartodate,maintenanceexpensetransmissionyeartodatebudget,maintenanceexpensetransmissionthismonth,,,,maintenanceexpensedistributionyeartodate,maintenanceexpensedistributionyeartodatebudget,maintenanceexpensedistributionthismonth,maintenanceexpensegeneralplantyeartodate,maintenanceexpensegeneralplantyeartodatebudget,maintenanceexpensegeneralplantthismonth,totalmaintenanceexpenseyeartodate,totalmaintenanceexpenseyeartodatebudget,totalmaintenanceexpensethismonth,depreciationandamortizationexpenseyeartodate,depreciationandamortizationexpenseyeartodatebudget,depreciationandamortizationexpensethismonth,taxesyeartodate,taxesyeartodatebudget,taxesthismonth,interestonlongtermdebtyeartodate,interestonlongtermdebtyeartodatebudget,interestonlongtermdebtthismonth,interestchargedtoconstructioncredityeartodate,interestchargedtoconstructioncredityeartodatebudget,interestchargedtoconstructioncreditthismonth,otherinterestexpenseyeartodate,otherinterestexpenseyeartodatebudget,otherinterestexpensethismonth,assetretirementobligationsyeartodate,assetretirementobligationsyeartodatebudget,assetretirementobligationsthismonth,otherdeductionsyeartodate,otherdeductionsyeartodatebudget,otherdeductionsthismonth,totalcostofelectricserviceyeartodate,totalcostofelectricserviceyeartodatebudget,totalcostofelectricservicethismonth,operatingmarginsyeartodate,operatingmarginsyeartodatebudget,operatingmarginsthismonth,interestincomeyeartodate,interestincomeyeartodatebudget,interestincomethismonth,allowanceforfundsusedduringconstructionyeartodate,allowanceforfundsusedduringconstructionyeartodatebudget,allowanceforfundsusedduringconstructionthismonth,incomeorlossfromequityinvestmentsyeartodate,incomeorlossfromequityinvestmentsyeartodatebudget,incomeorlossfromequityinvestmentsthismonth,othernonoperatingincomeyeartodate,othernonoperatingincomeyeartodatebudget,othernonoperatingincomethismonth,generationandtransmissioncapitalcreditsyeartodate,generationandtransmissioncapitalcreditsyeartodatebudget,generationandtransmissioncapitalcreditsthismonth,othercapitalcreditsandpatronagedividendsyeartodate,othercapitalcreditsandpatronagedividendsyeartodatebudget,othercapitalcreditsandpatronagedividendsthismonth,extraordinaryitemsyeartodate,extraordinaryitemsyeartodatebudget,extraordinaryitemsthismonth,netpatronagecapitalormarginsyeartodate,netpatronagecapitalormarginsyeartodatebudget,netpatronagecapitalormarginsthismonth,electricenergyrevenueperkwhsoldyeartodate,electricenergyrevenueperkwhsoldyeartodatebudget,totaloperationmaintenanceexpenseperkwhsoldyeartodate,totaloperationmaintenanceexpenseperkwhsoldyeartodatebudget,totalcostofelectricserviceperkwhsoldyeartodate,totalcostofelectricserviceperkwhsoldyeartodatebudget,purchasedpowercostperkwhpurchasedyeartodate,purchasedpowercostperkwhpurchasedyeartodatebudget
2009,rusborrowerid,borrowername,year,period,electricenergyrevenuesyeartodate,electricenergyrevenuesyeartodatebudget,electricenergyrevenuesthismonth,incomefromleasedpropertyyeartodate,incomefromleasedpropertyyeartodatebudget,incomefromleasedpropertythismonth,otheroperatingrevenueandincomeyeartodate,otheroperatingrevenueandincomeyeartodatebudget,otheroperatingrevenueandincomethismonth,totaloperationrevenuesandpatronagecapitalyeartodate,totaloperationrevenuesandpatronagecapitalyeartodatebudget,totaloperationrevenuesandpatronagecapitalthismonth,operatingexpenseproductionexcludingfuelyeartodate,operatingexpenseproductionexcludingfuelyeartodatebudget,operatingexpenseproductionexcludingfuelthismonth,operatingexpenseproductionfuelyeartodate,operatingexpenseproductionfuelyeartodatebudget,operatingexpenseproductionfuelthismonth,operatingexpenseotherpowersupplyyeartodate,operatingexpenseotherpowersupplyyeartodatebudget,operatingexpenseotherpowersupplythismonth,operatingexpensetransmissionyeartodate,operatingexpensetransmissionyeartodatebudget,operatingexpensetransmissionthismonth,,,,operatingexpensedistributionyeartodate,operatingexpensedistributionyeartodatebudget,operatingexpensedistributionthismonth,operatingexpensecustomeraccountsyeartodate,operatingexpensecustomeraccountsyeartodatebudget,operatingexpensecustomeraccountsthismonth,operatingexpensecustomerserviceandinformationyeartodate,operatingexpensecustomerserviceandinformationyeartodatebudget,operatingexpensecustomerserviceandinformationthismonth,operatingexpensesalesyeartodate,operatingexpensesalesyeartodatebudget,operatingexpensesalesthismonth,operatingexpenseadministrativeandgeneralyeartodate,operatingexpenseadministrativeandgeneralyeartodatebudget,operatingexpenseadministrativeandgeneralthismonth,totaloperationexpenseyeartodate,totaloperationexpenseyeartodatebudget,totaloperationexpensethismonth,maintenanceexpenseproductionyeartodate,maintenanceexpenseproductionyeartodatebudget,maintenanceexpenseproductionthismonth,maintenanceexpensetransmissionyeartodate,maintenanceexpensetransmissionyeartodatebudget,maintenanceexpensetransmissionthismonth,,,,maintenanceexpensedistributionyeartodate,maintenanceexpensedistributionyeartodatebudget,maintenanceexpensedistributionthismonth,maintenanceexpensegeneralplantyeartodate,maintenanceexpensegeneralplantyeartodatebudget,maintenanceexpensegeneralplantthismonth,totalmaintenanceexpenseyeartodate,totalmaintenanceexpenseyeartodatebudget,totalmaintenanceexpensethismonth,depreciationandamortizationexpenseyeartodate,depreciationandamortizationexpenseyeartodatebudget,depreciationandamortizationexpensethismonth,taxesyeartodate,taxesyeartodatebudget,taxesthismonth,interestonlongtermdebtyeartodate,interestonlongtermdebtyeartodatebudget,interestonlongtermdebtthismonth,interestchargedtoconstructioncredityeartodate,interestchargedtoconstructioncredityeartodatebudget,interestchargedtoconstructioncreditthismonth,otherinterestexpenseyeartodate,otherinterestexpenseyeartodatebudget,otherinterestexpensethismonth,assetretirementobligationsyeartodate,assetretirementobligationsyeartodatebudget,assetretirementobligationsthismonth,otherdeductionsyeartodate,otherdeductionsyeartodatebudget,otherdeductionsthismonth,totalcostofelectricserviceyeartodate,totalcostofelectricserviceyeartodatebudget,totalcostofelectricservicethismonth,operatingmarginsyeartodate,operatingmarginsyeartodatebudget,operatingmarginsthismonth,interestincomeyeartodate,interestincomeyeartodatebudget,interestincomethismonth,allowanceforfundsusedduringconstructionyeartodate,allowanceforfundsusedduringconstructionyeartodatebudget,allowanceforfundsusedduringconstructionthismonth,incomeorlossfromequityinvestmentsyeartodate,incomeorlossfromequityinvestmentsyeartodatebudget,incomeorlossfromequityinvestmentsthismonth,othernonoperatingincomeyeartodate,othernonoperatingincomeyeartodatebudget,othernonoperatingincomethismonth,generationandtransmissioncapitalcreditsyeartodate,generationandtransmissioncapitalcreditsyeartodatebudget,generationandtransmissioncapitalcreditsthismonth,othercapitalcreditsandpatronagedividendsyeartodate,othercapitalcreditsandpatronagedividendsyeartodatebudget,othercapitalcreditsandpatronagedividendsthismonth,extraordinaryitemsyeartodate,extraordinaryitemsyeartodatebudget,extraordinaryitemsthismonth,netpatronagecapitalormarginsyeartodate,netpatronagecapitalormarginsyeartodatebudget,netpatronagecapitalormarginsthismonth,electricenergyrevenueperkwhsoldyeartodate,electricenergyrevenueperkwhsoldyeartodatebudget,totaloperationmaintenanceexpenseperkwhsoldyeartodate,totaloperationmaintenanceexpenseperkwhsoldyeartodatebudget,totalcostofelectricserviceperkwhsoldyeartodate,totalcostofelectricserviceperkwhsoldyeartodatebudget,purchasedpowercostperkwhpurchasedyeartodate,purchasedpowercostperkwhpurchasedyeartodatebudget
